replicate,risk_difference_pct,risk_ratio
347,28.666864002262376,2.401702147068132
348,28.9751069664622,2.4214673373917304
349,29.203578149572074,2.4334018483340776
350,28.380632809566812,2.3441378627122176
351,28.992275954724533,2.3928625403721084
352,28.41153616053586,2.3881735891782383
353,28.7976866530127,2.371663061353503
354,28.792271537005444,2.4121438316686263
355,27.91281559426716,2.3191987001130587
356,27.854851988825423,2.308534311820943
357,28.65759215274293,2.4028893523492005
358,29.12947018872707,2.399701478064422
359,29.412058229021614,2.454084365248069
360,29.12440577721105,2.399054578912048
361,29.25966079721772,2.4430568133082815
362,28.573462695291273,2.3980413782618775
363,28.373082973408398,2.3618393155457893
364,29.065370934714156,2.4051101760770943
365,29.347826955201338,2.447309051255751
366,29.069884349900576,2.394994797939126
367,28.37848272602769,2.389432836766451
368,28.20288971407666,2.368285664352891
369,29.060040363579652,2.409279325217498
370,29.04460420385002,2.379360647206835
371,28.977417386157345,2.4128539561337163
372,29.280310059293747,2.4472256242568817
373,29.48457623202596,2.4666894991832584
374,27.961528324638486,2.3273934395115545
375,28.75634404370826,2.403827122263193
376,27.93265147818379,2.3663870476313584
377,29.37142110022528,2.4459353855903947
378,28.71776312123888,2.3976253725994705
379,29.778048286822013,2.4523468890814693
380,28.394288868494833,2.3689217748252744
381,29.50293080966536,2.4363535855724296
382,29.04036618217235,2.42736255906244
383,28.588380085763042,2.390412107512154
384,29.03479312174283,2.439967683702111
385,28.58549426250071,2.4014741997035167
386,28.90211610812894,2.395554224445135
387,28.904176412021254,2.3957496723949125
388,28.27843736648459,2.339391420242143
389,29.293976834314574,2.433741225862066
390,29.54777839933144,2.454655438625173
391,29.6343259440202,2.440331790618114
392,29.412058044963747,2.443044603611023
393,28.406269761458304,2.4139828264483105
394,28.7805514323363,2.3706033790943617
395,28.188322761122443,2.394656868394748
396,29.53463430343954,2.45355289813731
397,29.286919613207623,2.4544193006345947
398,28.885338788468285,2.4159954711822644
399,29.31374898489325,2.430138156672413
400,28.24287530929428,2.3833738543655794
401,28.76051687350671,2.4057553631902366
402,29.391950924774683,2.4647935415582105
403,28.47561782894017,2.3969434816072432
404,28.559465423448298,2.3737368087899733
405,28.890351738882593,2.3930404326526546
406,28.95890040961279,2.4201792267845526
407,28.814634590690112,2.3820288651660992
408,28.126033613400804,2.355698519906182
409,29.026188912799288,2.410157534255584
410,28.320055395599596,2.359400743498838
411,28.595761725232073,2.382623546387665
412,29.115299961110665,2.4096911892512005
413,29.38069778575002,2.4404287792839954
414,29.90399787647977,2.48444636756221
415,28.629062560187734,2.362340088705667
416,28.880297910391338,2.3955368605543996
417,28.920860229681388,2.4200870720325627
418,29.3527861052724,2.4342999245811154
419,29.410595036198195,2.425891711403983
420,28.45672798210518,2.4019511336289785
421,28.85549223639714,2.3990614056975903
422,28.188950849564208,2.3601537405177817
423,28.77281206307474,2.3880814001778785
424,29.4363446739328,2.445693797309654
425,28.724690638458693,2.393197128596794
426,28.04927735294727,2.3728606053385843
427,29.091957875417606,2.428774539822442
428,29.709435028612585,2.4468094599101096
429,29.00158967282079,2.437723672889011
430,27.671834853128235,2.3165375312055265
431,28.56471956512243,2.3999189366605727
432,28.907447588230372,2.414993551512601
433,29.015279115255723,2.4259546879571343
434,28.283902047697723,2.36969314394164
435,29.306258755300096,2.437165115501263
436,29.376927078826252,2.4405585918626165
437,28.336087996253738,2.370755691777902
438,28.728397564680037,2.4131487420340054
439,28.792204952052856,2.364321596435202
440,29.227406934380973,2.4190409599433957
441,28.450809986099436,2.3877580545529136
442,28.188382545855077,2.3292080620324294
443,27.774565873993733,2.3287961123442287
444,29.167970518855913,2.4177453652354224
445,29.16619440566094,2.4314936724581746
446,27.763721385866535,2.3345018547002785
447,30.01352133575773,2.461016406327952
448,28.101577350941426,2.3291587763694213
449,29.080337176281358,2.433776305220923
450,29.134587237083746,2.4191284875280568
451,29.37857051082392,2.4312506734653647
452,28.9105555415627,2.4051908348846514
453,28.106488454384433,2.3744018776211475
454,29.646486186380084,2.4443535752687726
455,28.08793388758287,2.3498845325231628
456,28.96296973003187,2.399537199496037
457,28.54756060876229,2.3719536812543014
458,28.995096881251296,2.3837329675389425
459,29.113483442086142,2.4336252978333888
460,29.594300563647064,2.4274183307646573
461,29.579439123299668,2.4456084663318
462,28.11311864536514,2.3495880625249
463,29.806089323432854,2.4853199627226723
464,28.813351337923383,2.3875165783562293
465,28.7838427773064,2.378101566375473
466,29.982143611211132,2.466790281847061
467,28.833439758213558,2.3883401462771388
468,28.766920490780954,2.3920948023323145
469,30.05168175154671,2.501476488138256
470,29.008012857904898,2.4254132140836018
471,28.04566848685073,2.2994056094885686
472,28.287226168455724,2.360726139635363
473,29.379677468907055,2.4282840987155594
474,29.367968831542367,2.3926006091186474
475,28.541689353191845,2.392367827986851
476,29.172731668044,2.455387428639422
477,29.58897863123864,2.4324039485828455
478,29.74754657260358,2.4706366588966415
479,29.968193767594475,2.4474525688821487
480,29.835322473380522,2.4768232882523256
481,28.95465419817892,2.395290528566756
482,28.629525244941846,2.3623615939639495
483,29.04054729405383,2.421710670404248
484,28.80424166689447,2.3888400918422508
485,28.939860692411877,2.429896618207879
486,29.067623287775334,2.434331009370578
487,29.149508841309913,2.4369871254019557
488,29.251575164631532,2.390692001971965
489,28.253762075562562,2.3645691116806318
490,29.43163204138026,2.4383371009699943
491,28.026621652509853,2.383979893242943
492,27.999496295658044,2.359838596420056
493,28.23414800153038,2.3803811078712984
494,28.622853585278374,2.3747467677583023
495,29.017112316976213,2.417424590431423
496,29.502457685213223,2.431114602206616
497,27.885284769998687,2.3673114729630167
498,29.484698199670987,2.4392443792004688
499,29.394519806824963,2.4403949235384776
