replicate,risk_difference_pct,risk_ratio
461,28.193612823863763,2.691436626118025
462,28.549424063528743,2.7330975272064406
463,28.38227526786118,2.7293752454738955
464,28.68930269260942,2.740805043019001
465,27.839692304242725,2.6456024099947566
466,27.96698117982654,2.695635173233801
467,28.381723174341104,2.708067522268347
468,28.58322211612967,2.716666614778926
469,28.909002330115662,2.7583796395693585
470,28.78893507985,2.740889439088087
471,28.311708087864552,2.706844073145573
472,28.553162374548226,2.719957204768069
473,28.5709962377088,2.6941305867474252
474,28.773743862360647,2.742001009867867
475,28.74767152214872,2.74446217551609
476,28.686749475584545,2.764917259144092
477,28.719028918623877,2.7807516786902506
478,28.6744420899048,2.7275027718277363
479,27.9362278239234,2.677995442021742
480,27.261058470557153,2.6303777589107464
481,29.275760937804485,2.8153899678552685
482,28.811810658524905,2.7694395744659244
483,27.97895685748135,2.6792782274623526
484,28.82042896291036,2.724409451074642
485,28.52572351138962,2.7245908880814365
486,28.52163793641327,2.7277308726363554
487,28.903915760336517,2.791416892572039
488,28.664464521041964,2.7593450188762274
489,29.007056365053696,2.7662369995271336
490,28.310662956801195,2.7203577889702157
491,29.42760706110264,2.78321547904049
492,28.899440366958945,2.7531739293856816
493,28.590709424694072,2.728646158776424
494,27.518559900555502,2.644108263488405
495,28.438445212317838,2.728503450467075
496,28.37321461535388,2.720677273265653
497,28.378857614280783,2.719106416848724
498,28.33401018993782,2.7210948402862845
499,28.789851429735446,2.793735987053812
